Entity ID,Base entity,Simple entity,Name,Label,Table (nested),Datatype,Values,Operators,Queryable,Showable in results,API Only,Essential
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,assigned_to_user,assigned_to_user.active,POL — Assigned to user — Active,,boolean,true-false,"=, ≠, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,assigned_to_user,assigned_to_user.barcode,POL — Assigned to user — Barcode,,string,,"=, ≠, contains, starts, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,assigned_to_user,assigned_to_user.expiration_date,POL — Assigned to user — Expiration date,,date,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,assigned_to_user,assigned_to_user.last_name_first_name,"POL — Assigned to user — Last name, first name",,string,,"=, ≠, contains, starts, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,assigned_to_user,assigned_to_user.id,POL — Assigned to user — User UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,rates,rates.currency,POL — Exchange rate — Currency,,string,,"=, ≠, contains, starts, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,rates,rates.rate,POL — Exchange rate — Rate,,number,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po_created_by_user,po_created_by_user.active,POL — PO created by user — Active,,boolean,true-false,"=, ≠, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po_created_by_user,po_created_by_user.barcode,POL — PO created by user — Barcode,,string,,"=, ≠, contains, starts, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po_created_by_user,po_created_by_user.expiration_date,POL — PO created by user — Expiration date,,date,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po_created_by_user,po_created_by_user.last_name_first_name,"POL — PO created by user — Last name, first name",,string,,"=, ≠, contains, starts, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po_created_by_user,po_created_by_user.id,POL — PO created by user — User UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po_updated_by_user,po_updated_by_user.active,POL — PO updated by user — Active,,boolean,true-false,"=, ≠, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po_updated_by_user,po_updated_by_user.barcode,POL — PO updated by user — Barcode,,string,,"=, ≠, contains, starts, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po_updated_by_user,po_updated_by_user.expiration_date,POL — PO updated by user — Expiration date,,date,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po_updated_by_user,po_updated_by_user.last_name_first_name,"POL — PO updated by user — Last name, first name",,string,,"=, ≠, contains, starts, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po_updated_by_user,po_updated_by_user.id,POL — PO updated by user — User UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.acquisition_unit,POL — PO — Acquisition unit names,,string[],dropdown from API(acquisitions-units/units),not queryable,false,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.acq_unit_ids,POL — PO — Acquisition unit UUIDs,,uuid[],,not queryable,false,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.approval_date,POL — PO — Approval date,,date,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.approved,POL — PO — Approved,,boolean,true-false,"=, ≠, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.assigned_to,POL — PO — Assigned to user UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.bill_to,POL — PO — Bill to,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.close_reason,POL — PO — Close reason,,string,,"=, ≠, contains, starts, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.close_reason_note,POL — PO — Close reason note,,string,,"=, ≠, contains, starts, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.created_at,POL — PO — Created at,,date,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.created_by,POL — PO — Created by user UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.date_ordered,POL — PO — Date ordered,,date,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.jsonb,POL — PO — JSONB,,string,,not queryable,false,true,true,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.manual_po,POL — PO — Manual PO,,boolean,true-false,"=, ≠, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.next_pol_number,POL — PO — Next PO line number,,integer,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.notes,POL — PO — Notes,,string[],,not queryable,false,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.order_type,POL — PO — Order type,,string,"dropdown hardcoded (One time, Ongoing)","=, ≠, in, not in, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.po_number,POL — PO — PO number,,string,,"=, ≠, contains, starts, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.po_number_prefix,POL — PO — PO number prefix,,string,,"=, ≠, contains, starts, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.po_number_suffix,POL — PO — PO number suffix,,string,,"=, ≠, contains, starts, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.re_encumber,POL — PO — Re-encumber,,boolean,true-false,"=, ≠, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.ship_to,POL — PO — Ship to,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.tags,POL — PO — Tags tag list,,string[],,not queryable,false,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.template,POL — PO — Template,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.updated_at,POL — PO — Updated at,,date,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.updated_by,POL — PO — Updated by user UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.id,POL — PO — UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.vendor,POL — PO — Vendor,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,po,po.workflow_status,POL — PO — Workflow Status,,string,"dropdown hardcoded (Closed, Open, Pending)","=, ≠, in, not in, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol_created_by_user,pol_created_by_user.active,POL — POL created by user — Active,,boolean,true-false,"=, ≠, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol_created_by_user,pol_created_by_user.barcode,POL — POL created by user — Barcode,,string,,"=, ≠, contains, starts, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol_created_by_user,pol_created_by_user.expiration_date,POL — POL created by user — Expiration date,,date,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol_created_by_user,pol_created_by_user.last_name_first_name,"POL — POL created by user — Last name, first name",,string,,"=, ≠, contains, starts, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol_created_by_user,pol_created_by_user.id,POL — POL created by user — User UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,,pol_exchange_rate,POL — POL exchange rate,,number,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol_updated_by_user,pol_updated_by_user.active,POL — POL updated by user — Active,,boolean,true-false,"=, ≠, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol_updated_by_user,pol_updated_by_user.barcode,POL — POL updated by user — Barcode,,string,,"=, ≠, contains, starts, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol_updated_by_user,pol_updated_by_user.expiration_date,POL — POL updated by user — Expiration date,,date,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol_updated_by_user,pol_updated_by_user.last_name_first_name,"POL — POL updated by user — Last name, first name",,string,,"=, ≠, contains, starts, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol_updated_by_user,pol_updated_by_user.id,POL — POL updated by user — User UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,true
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol,pol.acquisition_method,POL — POL — Acquisition method UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol,pol.agreement_id,POL — POL — Agreement UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol,pol.alerts,POL — POL — Alert UUIDs,,uuid[],,not queryable,false,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol,pol.automatic_export,POL — POL — Automatic export,,boolean,true-false,"=, ≠, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol,pol.cancellation_restriction,POL — POL — Cancellation restriction,,boolean,true-false,"=, ≠, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol,pol.cancellation_restriction_note,POL — POL — Cancellation restriction note,,string,,"=, ≠, contains, starts, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol,pol.claiming_interval,POL — POL — Claiming interval,,integer,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol,pol.claiming_active,POL — POL — Claiming is active,,boolean,true-false,"=, ≠, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol,pol.claims,POL — POL — Claims,,object[],,not queryable,false,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol,pol.claims[*]->claimed,Claims claimed,POL — POL — Claims > Claimed,boolean,true-false,not queryable,false,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol,pol.claims[*]->sent,Claims sent,POL — POL — Claims > Sent,date,,not queryable,false,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol,pol.claims[*]->grace,Claims grace,POL — POL — Claims > Grace,integer,,not queryable,false,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol,pol.contributors,POL — POL — Contributors,,object[],,not queryable,false,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol,pol.contributors[*]->contributor,Contributors name,POL — POL — Contributors > Contributor,string,,not queryable,false,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol,pol.contributors[*]->contributor_name_type_id,Contributors name type UUID,POL — POL — Contributors > Name type UUID,uuid,,not queryable,false,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol,pol.cost_additional_cost,POL — POL — Cost additional,,number,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol,pol.cost_currency,POL — POL — Cost currency,,string,dropdown from entity (simple_purchase_order_line -> currency),"=, ≠, in, not in, empty",true,true,false,false
abc777d3-2a45-43e6-82cb-71e8c96d13d2,composite_purchase_order_lines,pol,pol.cost_discount,POL — POL — Cost discount,,number,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
