Entity ID,Base entity,Simple entity,Name,Label,Table (nested),Datatype,Values,Operators,Queryable,Showable in results,API Only,Essential
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.tenant_id,Holdings — Holding — Tenant ID,,string,dropdown from entity (simple_holdings_records -> tenant_id),"=, ≠, in, not in, empty",true,true,false,true
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.updated_at,Holdings — Holding — Updated at,,date,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.updated_by,Holdings — Holding — Updated by user UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.id,Holdings — Holding — UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,permanent_location,permanent_location.campus_id,Holdings — Permanent location — Campus UUID,,uuid,,"=, ≠, in, not in, empty",true,true,true,true
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,permanent_location,permanent_location.code,Holdings — Permanent location — Code,,string,dropdown from API(locations),"=, ≠, in, not in, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,permanent_location,permanent_location.description,Holdings — Permanent location — Description,,string,,"=, ≠, contains, starts, empty",true,true,true,true
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,permanent_location,permanent_location.details,Holdings — Permanent location — Details,,object,,not queryable,false,true,true,true
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,permanent_location,permanent_location.discovery_display_name,Holdings — Permanent location — Discovery display name,,string,dropdown from API(locations),"=, ≠, in, not in, empty",true,true,true,true
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,permanent_location,permanent_location.institution_id,Holdings — Permanent location — Institution UUID,,uuid,,"=, ≠, in, not in, empty",true,true,true,true
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,permanent_location,permanent_location.is_active,Holdings — Permanent location — Is active,,boolean,true-false,"=, ≠, empty",true,true,true,true
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,permanent_location,permanent_location.jsonb,Holdings — Permanent location — JSONB,,string,,not queryable,false,true,true,true
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,permanent_location,permanent_location.name,Holdings — Permanent location — Name,,string,dropdown from API(locations),"=, ≠, in, not in, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,permanent_location,permanent_location.primary_service_point,Holdings — Permanent location — Primary service point UUID,,uuid,,"=, ≠, in, not in, empty",true,true,true,true
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,permanent_location,permanent_location.service_point_ids,Holdings — Permanent location — Service point UUIDs,,uuid[],,not queryable,false,true,true,true
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,permanent_location,permanent_location.id,Holdings — Permanent location — UUID,,uuid,dropdown from API(locations),"=, ≠, in, not in, empty",true,true,true,true
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,temporary_location,temporary_location.campus_id,Holdings — Temporary location — Campus UUID,,uuid,,"=, ≠, in, not in, empty",true,true,true,true
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,temporary_location,temporary_location.code,Holdings — Temporary location — Code,,string,dropdown from API(locations),"=, ≠, in, not in, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,temporary_location,temporary_location.description,Holdings — Temporary location — Description,,string,,"=, ≠, contains, starts, empty",true,true,true,true
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,temporary_location,temporary_location.details,Holdings — Temporary location — Details,,object,,not queryable,false,true,true,true
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,temporary_location,temporary_location.discovery_display_name,Holdings — Temporary location — Discovery display name,,string,dropdown from API(locations),"=, ≠, in, not in, empty",true,true,true,true
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,temporary_location,temporary_location.institution_id,Holdings — Temporary location — Institution UUID,,uuid,,"=, ≠, in, not in, empty",true,true,true,true
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,temporary_location,temporary_location.is_active,Holdings — Temporary location — Is active,,boolean,true-false,"=, ≠, empty",true,true,true,true
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,temporary_location,temporary_location.jsonb,Holdings — Temporary location — JSONB,,string,,not queryable,false,true,true,true
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,temporary_location,temporary_location.name,Holdings — Temporary location — Name,,string,dropdown from API(locations),"=, ≠, in, not in, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,temporary_location,temporary_location.primary_service_point,Holdings — Temporary location — Primary service point UUID,,uuid,,"=, ≠, in, not in, empty",true,true,true,true
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,temporary_location,temporary_location.service_point_ids,Holdings — Temporary location — Service point UUIDs,,uuid[],,not queryable,false,true,true,true
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,temporary_location,temporary_location.id,Holdings — Temporary location — UUID,,uuid,dropdown from API(locations),"=, ≠, in, not in, empty",true,true,true,true
